Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2002-07-01 00:00:00+05:30,37.19734404018667,38.307625950145805,37.19734404018667,38.173927307128906,509315,0.0,0.0,GRASIM
2002-07-02 00:00:00+05:30,38.94705493129254,39.173762323152,38.30762552108235,38.9528694152832,1062700,0.0,0.0,GRASIM
2002-07-03 00:00:00+05:30,38.36575478348316,39.121445107852765,38.36575478348316,39.005184173583984,618898,0.0,0.0,GRASIM
2002-07-04 00:00:00+05:30,40.458437860112106,40.458437860112106,38.394827507885786,38.964500427246094,747626,0.0,0.0,GRASIM
2002-07-05 00:00:00+05:30,37.7844644057033,39.27259032994875,37.7844644057033,38.49946212768555,671490,0.0,0.0,GRASIM
2002-07-08 00:00:00+05:30,38.39481633359092,39.295828394349236,38.39481633359092,39.19119644165039,437288,0.0,0.0,GRASIM
2002-07-09 00:00:00+05:30,38.947054228726714,40.67932780161753,38.947054228726714,39.48766326904297,1015268,0.0,0.0,GRASIM
2002-07-10 00:00:00+05:30,39.41210466684442,40.21429669625699,39.0807623563818,40.09222412109375,660997,0.0,0.0,GRASIM
2002-07-11 00:00:00+05:30,39.76087401866568,39.87713207734432,39.301647645122735,39.55741882324219,454022,0.0,0.0,GRASIM
2002-07-12 00:00:00+05:30,40.10965948924244,40.10965948924244,39.53417210325663,39.76087951660156,570558,0.0,0.0,GRASIM
2002-07-15 00:00:00+05:30,39.539981842041016,39.76087763457755,38.66222177872827,39.539981842041016,480949,0.0,0.0,GRASIM
2002-07-16 00:00:00+05:30,40.08395989760312,40.62563406621216,39.49413638496563,39.909420013427734,696298,1.792871,0.0,GRASIM
2002-07-17 00:00:00+05:30,39.181167934580856,40.14414587062348,39.12098125560527,40.05386734008789,324795,0.0,0.0,GRASIM
2002-07-18 00:00:00+05:30,40.096006382200464,40.67379269066268,39.5483119326942,39.993690490722656,119044,0.0,0.0,GRASIM
2002-07-19 00:00:00+05:30,39.8432141115509,40.5654482832558,38.76588300961642,39.71682357788086,161500,0.0,0.0,GRASIM
2002-07-22 00:00:00+05:30,39.01265590514146,39.7228529596126,38.278387148350966,38.47098159790039,245691,0.0,0.0,GRASIM
2002-07-23 00:00:00+05:30,37.8691095769562,39.361724310283314,37.80892289902859,39.25339126586914,713187,0.0,0.0,GRASIM
2002-07-24 00:00:00+05:30,38.30848268121802,39.69878208781648,38.2783908185413,38.495059967041016,197578,0.0,0.0,GRASIM
2002-07-25 00:00:00+05:30,38.88025245308652,39.45803884152257,38.57932191844871,39.157108306884766,586255,0.0,0.0,GRASIM
2002-07-26 00:00:00+05:30,38.308481208890264,39.0006208065635,37.67652533425739,38.00153350830078,395850,0.0,0.0,GRASIM
2002-07-29 00:00:00+05:30,38.519120502026794,38.519120502026794,36.29223420603599,37.9353141784668,1892748,0.0,0.0,GRASIM
2002-07-30 00:00:00+05:30,37.55615824354826,38.392745992779375,37.4357848350773,37.72467803955078,737645,0.0,0.0,GRASIM
2002-07-31 00:00:00+05:30,36.171866983871205,37.59226094833733,36.171866983871205,37.369571685791016,239593,0.0,0.0,GRASIM
2002-08-01 00:00:00+05:30,37.31540736424772,38.03763875127993,36.545023647052524,37.30938720703125,375442,0.0,0.0,GRASIM
2002-08-02 00:00:00+05:30,36.47279829410029,38.48903308957627,36.47279829410029,37.893192291259766,459880,0.0,0.0,GRASIM
2002-08-05 00:00:00+05:30,37.5080031640416,37.917269714614925,37.207072664582014,37.417724609375,228433,0.0,0.0,GRASIM
2002-08-06 00:00:00+05:30,37.77281653818894,37.77281653818894,37.18901311466861,37.285308837890625,130658,0.0,0.0,GRASIM
2002-08-07 00:00:00+05:30,37.556155316783446,37.67652574001708,37.195038095369384,37.35152053833008,533456,0.0,0.0,GRASIM
2002-08-08 00:00:00+05:30,37.43578134494462,37.556154742193186,37.07466412905547,37.15290832519531,658975,0.0,0.0,GRASIM
2002-08-09 00:00:00+05:30,36.73761989034632,37.195035802839556,36.71354818786854,37.11679458618164,777074,0.0,0.0,GRASIM
2002-08-12 00:00:00+05:30,36.83391489620852,37.303368100616595,36.77372820643106,37.207069396972656,86284,0.0,0.0,GRASIM
2002-08-13 00:00:00+05:30,36.41863303261254,37.67652152088858,36.41863303261254,37.42374038696289,92493,0.0,0.0,GRASIM
2002-08-14 00:00:00+05:30,36.48484230065262,37.556156663398895,36.48484230065262,37.45985794067383,259716,0.0,0.0,GRASIM
2002-08-15 00:00:00+05:30,37.45985794067383,37.45985794067383,37.45985794067383,37.45985794067383,0,0.0,0.0,GRASIM
2002-08-16 00:00:00+05:30,37.315408592531014,37.556152396132795,37.080681970487504,37.44179916381836,198492,0.0,0.0,GRASIM
2002-08-19 00:00:00+05:30,37.43577125973433,37.784851041856406,37.387621913806356,37.46586608886719,190456,0.0,0.0,GRASIM
2002-08-20 00:00:00+05:30,37.58624642456842,37.65847046257359,37.37559446831496,37.495967864990234,481707,0.0,0.0,GRASIM
2002-08-21 00:00:00+05:30,37.195029055317605,39.03070657808063,37.195029055317605,38.07374572753906,316902,0.0,0.0,GRASIM
2002-08-22 00:00:00+05:30,38.0436582199134,38.374680560996346,37.435777096577816,37.86309814453125,211525,0.0,0.0,GRASIM
2002-08-23 00:00:00+05:30,37.43578408030919,38.02560781821141,37.43578408030919,37.86912536621094,298885,0.0,0.0,GRASIM
2002-08-26 00:00:00+05:30,37.78485847790654,38.14597566757838,37.676522428248084,38.03763961791992,204908,0.0,0.0,GRASIM
2002-08-27 00:00:00+05:30,37.977458828742016,38.15801594957623,37.5561549123201,38.00153350830078,271225,0.0,0.0,GRASIM
2002-08-28 00:00:00+05:30,36.95429064397365,38.74783625914438,36.95429064397365,37.90523147583008,214830,0.0,0.0,GRASIM
2002-08-29 00:00:00+05:30,37.97142943004352,38.75986755407435,37.501979244607924,38.37467575073242,266456,0.0,0.0,GRASIM
2002-08-30 00:00:00+05:30,38.51912849698828,38.51912849698828,37.501983824448246,37.88717269897461,545627,0.0,0.0,GRASIM
2002-09-02 00:00:00+05:30,38.27837925550614,38.33856296267943,37.4959583278398,37.71262741088867,151377,0.0,0.0,GRASIM
2002-09-03 00:00:00+05:30,37.97745628432819,37.97745628432819,37.339483270476826,37.44179916381836,100821,0.0,0.0,GRASIM
2002-09-04 00:00:00+05:30,37.556140519550105,38.085777315155376,37.195023440417266,37.85707092285156,106012,0.0,0.0,GRASIM
2002-09-05 00:00:00+05:30,37.556150859462576,39.00663675499531,37.52605900118974,38.68764877319336,323169,0.0,0.0,GRASIM
2002-09-06 00:00:00+05:30,38.404774764398006,39.10293442603609,38.04967477657028,38.30245590209961,303545,0.0,0.0,GRASIM
2002-09-09 00:00:00+05:30,37.79688817385486,38.15800529050526,37.68253496582245,37.83300018310547,89751,0.0,0.0,GRASIM
2002-09-10 00:00:00+05:30,37.83300018310547,37.83300018310547,37.83300018310547,37.83300018310547,0,0.0,0.0,GRASIM
2002-09-11 00:00:00+05:30,37.67651828675938,38.27838218729175,37.5621650681736,37.79087448120117,132816,0.0,0.0,GRASIM
2002-09-12 00:00:00+05:30,37.67652083740477,38.88024574410391,37.56818776817688,38.669593811035156,401502,0.0,0.0,GRASIM
2002-09-13 00:00:00+05:30,38.639504101552184,38.759877500942665,37.808936573327664,38.109867095947266,378709,0.0,0.0,GRASIM
2002-09-16 00:00:00+05:30,37.67651246103407,38.30244796398078,37.501975557653196,38.145965576171875,160068,0.0,0.0,GRASIM
2002-09-17 00:00:00+05:30,37.67652639398824,38.39876084935257,37.67652639398824,37.89921569824219,42772,0.0,0.0,GRASIM
2002-09-18 00:00:00+05:30,37.91726584680054,38.12791777010562,37.44781264905138,37.7367057800293,119537,0.0,0.0,GRASIM
2002-09-19 00:00:00+05:30,37.508001484043064,38.13995431426022,37.07466027485399,37.26725769042969,187494,0.0,0.0,GRASIM
2002-09-20 00:00:00+05:30,37.30938139470168,37.790871886902615,36.484831270294016,37.43577194213867,161001,0.0,0.0,GRASIM
2002-09-23 00:00:00+05:30,37.29133421406958,37.91726989397488,37.074662110817165,37.279296875,204338,0.0,0.0,GRASIM
2002-09-24 00:00:00+05:30,36.839934373552765,37.91726568520009,36.839934373552765,37.556148529052734,203884,0.0,0.0,GRASIM
2002-09-25 00:00:00+05:30,37.195031492842105,37.61633533901521,37.195031492842105,37.532073974609375,68423,0.0,0.0,GRASIM
2002-09-26 00:00:00+05:30,37.20105111151169,37.64642966241409,37.20105111151169,37.42374038696289,32675,0.0,0.0,GRASIM
2002-09-27 00:00:00+05:30,37.207061302657195,37.79688478244926,37.207061302657195,37.30335998535156,319870,0.0,0.0,GRASIM
2002-09-30 00:00:00+05:30,37.79087615039318,37.79087615039318,36.71956199067083,37.24919891357422,655573,0.0,0.0,GRASIM
2002-10-01 00:00:00+05:30,37.646427768563946,37.646427768563946,37.074658679462246,37.207069396972656,559651,0.0,0.0,GRASIM
2002-10-02 00:00:00+05:30,37.207069396972656,37.207069396972656,37.207069396972656,37.207069396972656,0,0.0,0.0,GRASIM
2002-10-03 00:00:00+05:30,36.83993635037151,37.893193043069346,36.83993635037151,37.42975997924805,139789,0.0,0.0,GRASIM
2002-10-04 00:00:00+05:30,37.67651585159717,37.73670253534594,37.25521501706744,37.29734420776367,349131,0.0,0.0,GRASIM
2002-10-07 00:00:00+05:30,36.9542904262018,37.92328577251014,36.9542904262018,37.26123809814453,549878,0.0,0.0,GRASIM
2002-10-08 00:00:00+05:30,36.833906883072,37.78484744711246,36.833906883072,37.30335998535156,78676,0.0,0.0,GRASIM
2002-10-09 00:00:00+05:30,37.544109777436375,37.544109777436375,37.01446991296659,37.24317932128906,372027,0.0,0.0,GRASIM
2002-10-10 00:00:00+05:30,36.954284574179425,37.49595877620669,36.954284574179425,37.29734420776367,42708,0.0,0.0,GRASIM
2002-10-11 00:00:00+05:30,37.435779735361734,37.53809563069559,37.01447583896262,37.09272003173828,189380,0.0,0.0,GRASIM
2002-10-14 00:00:00+05:30,37.37558384617863,37.79688763895107,36.96030020945729,37.00844955444336,141539,0.0,0.0,GRASIM
2002-10-15 00:00:00+05:30,37.00844955444336,37.00844955444336,37.00844955444336,37.00844955444336,0,0.0,0.0,GRASIM
2002-10-16 00:00:00+05:30,37.905231428325045,38.51912975091512,36.713546799280344,37.12281036376953,465596,0.0,0.0,GRASIM
2002-10-17 00:00:00+05:30,36.93021260419197,37.3154044325266,36.59918730726864,36.707523345947266,237921,0.0,0.0,GRASIM
2002-10-18 00:00:00+05:30,37.06863832552821,37.39966062718627,36.719558530554494,36.97233963012695,199561,0.0,0.0,GRASIM
2002-10-21 00:00:00+05:30,36.954286756033724,37.30938374733336,36.83391338142911,36.918174743652344,160327,0.0,0.0,GRASIM
2002-10-22 00:00:00+05:30,37.303371222487414,37.303371222487414,36.593174175390146,36.65937805175781,203618,0.0,0.0,GRASIM
2002-10-23 00:00:00+05:30,36.70752949036924,36.80984538943088,35.9913152210812,36.21400451660156,118474,0.0,0.0,GRASIM
2002-10-24 00:00:00+05:30,36.948260617144705,36.948260617144705,35.69638962736901,35.804725646972656,323091,0.0,0.0,GRASIM
2002-10-25 00:00:00+05:30,35.81074723140429,37.616332900935326,35.419538242945855,37.038543701171875,1444177,0.0,0.0,GRASIM
2002-10-28 00:00:00+05:30,37.556154629185194,37.85708514554455,37.43578123229884,37.586246490478516,1039201,0.0,0.0,GRASIM
2002-10-29 00:00:00+05:30,37.55615283865839,37.55615283865839,36.11168404831473,36.15381622314453,1475232,0.0,0.0,GRASIM
2002-10-30 00:00:00+05:30,35.75056765564206,36.833919272791135,35.73853329211276,36.099647521972656,408112,0.0,0.0,GRASIM
2002-10-31 00:00:00+05:30,36.11769501615373,36.95428243212937,36.11769501615373,36.41260528564453,683524,0.0,0.0,GRASIM
2002-11-01 00:00:00+05:30,37.30336917266778,38.42282973127595,36.11168160839484,36.7857666015625,1271387,0.0,0.0,GRASIM
2002-11-04 00:00:00+05:30,37.13485071593948,37.76680658580805,37.0746640174963,37.586246490478516,189762,0.0,0.0,GRASIM
2002-11-05 00:00:00+05:30,37.61633412804319,37.90522724942116,37.07465692158553,37.285308837890625,452524,0.0,0.0,GRASIM
2002-11-06 00:00:00+05:30,37.285308837890625,37.285308837890625,37.285308837890625,37.285308837890625,0,0.0,0.0,GRASIM
2002-11-07 00:00:00+05:30,36.833916749184205,37.67652152088858,36.54502359957538,37.42374038696289,376233,0.0,0.0,GRASIM
2002-11-08 00:00:00+05:30,36.83993330636691,37.411699392502484,36.83993330636691,37.285308837890625,263436,0.0,0.0,GRASIM
2002-11-11 00:00:00+05:30,36.65938019092733,37.43578115969727,36.47280291404359,37.29133605957031,207267,0.0,0.0,GRASIM
2002-11-12 00:00:00+05:30,36.72558904473052,37.917276905409366,36.72558904473052,37.71866226196289,325392,0.0,0.0,GRASIM
2002-11-13 00:00:00+05:30,38.013559420021984,38.1459701281541,37.435773190793675,37.56818389892578,426913,0.0,0.0,GRASIM
2002-11-14 00:00:00+05:30,37.46586199373075,37.97142411900347,37.441787323398195,37.85707092285156,180586,0.0,0.0,GRASIM
2002-11-15 00:00:00+05:30,37.67651683696524,37.97745026357949,37.4478104085943,37.59225845336914,262308,0.0,0.0,GRASIM
2002-11-18 00:00:00+05:30,37.89320004741975,38.75987964336648,37.688568233001654,37.86912536621094,559450,0.0,0.0,GRASIM
2002-11-19 00:00:00+05:30,37.86912536621094,37.86912536621094,37.86912536621094,37.86912536621094,0,0.0,0.0,GRASIM
2002-11-20 00:00:00+05:30,37.55614715143592,37.790873740699986,36.73761416729867,37.12882614135742,849276,0.0,0.0,GRASIM
2002-11-21 00:00:00+05:30,36.95429372629991,37.06864696581545,36.232059294157374,36.370487213134766,556826,0.0,0.0,GRASIM
2002-11-22 00:00:00+05:30,37.062618545723566,37.062618545723566,36.232051217016014,36.46677780151367,594071,0.0,0.0,GRASIM
2002-11-25 00:00:00+05:30,36.472798011167804,36.59317139163945,35.81075037028598,36.03343963623047,378268,0.0,0.0,GRASIM
2002-11-26 00:00:00+05:30,36.111676997699064,36.22603020903407,35.521853447949375,35.71445083618164,902626,0.0,0.0,GRASIM
2002-11-27 00:00:00+05:30,35.76260663255973,36.340395973676145,35.527882967574335,35.840850830078125,478422,0.0,0.0,GRASIM
2002-11-28 00:00:00+05:30,35.437597680874035,35.87093889690034,34.78758734476272,35.148704528808594,1420872,0.0,0.0,GRASIM
2002-11-29 00:00:00+05:30,34.92000113269946,34.92000113269946,34.30610275873674,34.51073455810547,1753166,0.0,0.0,GRASIM
2002-12-02 00:00:00+05:30,34.42647306445607,35.26907784156049,34.203783787577706,35.05842590332031,1148155,0.0,0.0,GRASIM
