Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2002-08-12 00:00:00+05:30,277.9208456380252,281.46296851937836,277.4667266092049,280.73638916015625,13300,0.0,0.0,ULTRACEMCO
2002-08-13 00:00:00+05:30,274.7873925493649,284.27849062352544,274.7873925493649,282.3711853027344,14200,0.0,0.0,ULTRACEMCO
2002-08-14 00:00:00+05:30,275.28697313577925,283.3702866671335,275.28697313577925,282.6437072753906,40000,0.0,0.0,ULTRACEMCO
2002-08-15 00:00:00+05:30,282.6437072753906,282.6437072753906,282.6437072753906,282.6437072753906,0,0.0,0.0,ULTRACEMCO
2002-08-16 00:00:00+05:30,281.55377696864144,283.37025294908426,279.7827018008201,282.5074157714844,30600,0.0,0.0,ULTRACEMCO
2002-08-19 00:00:00+05:30,282.461996913435,285.09588137336345,282.0987072840004,282.6890563964844,29300,0.0,0.0,ULTRACEMCO
2002-08-20 00:00:00+05:30,283.59731619698664,284.14226454177077,282.0078996930804,282.9161376953125,74300,0.0,0.0,ULTRACEMCO
2002-08-21 00:00:00+05:30,280.6455688532742,294.49619967855716,280.6455688532742,287.27569580078125,48800,0.0,0.0,ULTRACEMCO
2002-08-22 00:00:00+05:30,287.04860576482946,289.54626023830593,282.46201500042594,285.6862487792969,32600,0.0,0.0,ULTRACEMCO
2002-08-23 00:00:00+05:30,282.4619968370752,286.91235716019565,282.4619968370752,285.7316589355469,46100,0.0,0.0,ULTRACEMCO
2002-08-26 00:00:00+05:30,285.0958990265433,287.82061299185057,284.27849038039585,287.0032043457031,31600,0.0,0.0,ULTRACEMCO
2002-08-27 00:00:00+05:30,286.5490542257806,287.9114110604515,283.37022161154846,286.730712890625,41800,0.0,0.0,ULTRACEMCO
2002-08-28 00:00:00+05:30,278.82901598591985,292.36175421508256,278.82901598591985,286.00408935546875,33100,0.0,0.0,ULTRACEMCO
2002-08-29 00:00:00+05:30,286.50368950818506,292.4526373487307,282.9615391180701,289.5462646484375,41100,0.0,0.0,ULTRACEMCO
