Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2000-01-03 00:00:00+05:30,64.74036164519543,64.88016510009766,64.74036164519543,64.88016510009766,265600,0.0,0.0,DRREDDY
2000-01-04 00:00:00+05:30,68.39681786882416,70.07232666015625,64.95546854209087,70.07232666015625,1142840,0.0,0.0,DRREDDY
2000-01-05 00:00:00+05:30,66.6331126655367,70.97781809572483,64.48226969293897,67.45258331298828,2393940,0.0,0.0,DRREDDY
2000-01-06 00:00:00+05:30,68.7839414190459,72.84903904799583,67.57947485446125,71.47464752197266,2439320,0.0,0.0,DRREDDY
2000-01-07 00:00:00+05:30,72.48339465388564,72.48339465388564,65.75771229631695,65.77706909179688,1592820,0.0,0.0,DRREDDY
2000-01-10 00:00:00+05:30,67.10630817356282,67.10630817356282,60.546236380954916,64.69306182861328,1252240,0.0,0.0,DRREDDY
2000-01-11 00:00:00+05:30,65.04149911157693,65.7727845099267,59.53533903272405,62.22819900512695,1783680,0.0,0.0,DRREDDY
2000-01-12 00:00:00+05:30,62.80462291477369,66.2459721155832,62.80462291477369,64.13384246826172,632220,0.0,0.0,DRREDDY
2000-01-13 00:00:00+05:30,63.88004294242383,66.46105477848135,62.847640833541824,63.55526351928711,795060,0.0,0.0,DRREDDY
2000-01-14 00:00:00+05:30,63.2369291562266,64.95545039573437,60.739797335426424,63.385337829589844,925440,0.0,0.0,DRREDDY
2000-01-17 00:00:00+05:30,65.17055065847174,67.53647824013242,64.31021335604967,64.90169525146484,1355000,0.0,0.0,DRREDDY
2000-01-18 00:00:00+05:30,63.44986748572911,63.44986748572911,61.55927468107243,62.389503479003906,880160,0.0,0.0,DRREDDY
2000-01-19 00:00:00+05:30,64.095133835381,67.38162231445312,63.01971212673368,67.38162231445312,1548600,0.0,0.0,DRREDDY
2000-01-20 00:00:00+05:30,68.82696689268198,70.96705802004173,65.17268721965598,66.11905670166016,4506380,0.0,0.0,DRREDDY
2000-01-21 00:00:00+05:30,67.96663709651246,67.96663709651246,65.81579415042029,66.74065399169922,1158220,0.0,0.0,DRREDDY
2000-01-24 00:00:00+05:30,67.96664214158349,68.39681076273276,64.95976111676335,65.42864990234375,1093040,0.0,0.0,DRREDDY
2000-01-25 00:00:00+05:30,63.66493971264126,65.34259428223143,62.159349922139604,62.54004669189453,1548780,0.0,0.0,DRREDDY
2000-01-26 00:00:00+05:30,62.54004669189453,62.54004669189453,62.54004669189453,62.54004669189453,0,0.0,0.0,DRREDDY
2000-01-27 00:00:00+05:30,63.88004289293392,66.63311955705471,62.80462129540978,63.249847412109375,2289540,0.0,0.0,DRREDDY
2000-01-28 00:00:00+05:30,63.837023724889576,64.18115995060042,60.65377840573258,61.466796875,1578020,0.0,0.0,DRREDDY
2000-01-31 00:00:00+05:30,61.94427795379494,62.37444655069629,58.07276058168275,58.795440673828125,785820,0.0,0.0,DRREDDY
2000-02-01 00:00:00+05:30,58.072765002760256,61.04092592180483,57.3414796451256,60.23435974121094,1761500,0.0,0.0,DRREDDY
2000-02-02 00:00:00+05:30,62.76160406470325,65.05440378080289,62.374454901202405,64.35323333740234,2080060,0.0,0.0,DRREDDY
2000-02-03 00:00:00+05:30,64.95546350330362,66.02227987395602,63.664957605887,64.11018371582031,714920,0.0,0.0,DRREDDY
2000-02-04 00:00:00+05:30,64.9554635448255,66.67613807581426,63.06487056602293,63.712276458740234,582860,0.0,0.0,DRREDDY
2000-02-07 00:00:00+05:30,62.15936876871274,62.89065414733884,58.61692973930501,58.67930603027344,1501860,0.0,0.0,DRREDDY
2000-02-08 00:00:00+05:30,56.78224769403134,60.22359603912415,56.78224769403134,59.70524215698242,1385360,0.0,0.0,DRREDDY
2000-02-09 00:00:00+05:30,63.707959459334695,63.707959459334695,60.22359187529523,60.79356384277344,745900,0.0,0.0,DRREDDY
