Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2000-01-03 00:00:00+05:30,15.045209857375353,15.532904624938965,14.93364504627994,15.532904624938965,25152894,0.0,0.0,SBIN
2000-01-04 00:00:00+05:30,15.532907628083068,16.702735824322286,15.226903034149379,16.517858505249023,47648560,0.0,0.0,SBIN
2000-01-05 00:00:00+05:30,15.873976641775679,16.874866829499517,15.618973839400695,15.838913917541504,36396207,0.0,0.0,SBIN
2000-01-06 00:00:00+05:30,16.065225990477376,17.085239479919977,16.065225990477376,16.63898277282715,70573968,0.0,0.0,SBIN
2000-01-07 00:00:00+05:30,16.670856833732532,17.843871756548694,16.256474572945688,17.42311668395996,83453217,0.0,0.0,SBIN
2000-01-10 00:00:00+05:30,17.85024539843825,18.478192184318928,16.906732983376493,17.18086051940918,58497022,0.0,0.0,SBIN
2000-01-11 00:00:00+05:30,17.008737172192063,17.021486663105897,15.807033538818358,15.80703353881836,25729224,0.0,0.0,SBIN
2000-01-12 00:00:00+05:30,15.555217664570801,16.03335002585807,15.083461982286813,15.603031158447266,29729836,0.0,0.0,SBIN
2000-01-13 00:00:00+05:30,15.68272193102107,16.294731157531665,15.497844600274364,15.587096214294434,34199308,0.0,0.0,SBIN
2000-01-14 00:00:00+05:30,15.618968126318265,15.618968126318265,15.17908684219667,15.249212265014648,15967246,0.0,0.0,SBIN
2000-01-17 00:00:00+05:30,15.580716934700373,16.001473334019533,14.809332135723146,15.038834571838379,46484261,0.0,0.0,SBIN
2000-01-18 00:00:00+05:30,15.102585971881421,15.36396406989745,14.901769567214899,15.073897361755371,28686319,0.0,0.0,SBIN
2000-01-19 00:00:00+05:30,15.35758894295321,15.77834402763008,15.300213015272087,15.55202865600586,26623142,0.0,0.0,SBIN
2000-01-20 00:00:00+05:30,15.491466270220533,15.606218139516114,15.061148693470118,15.153587341308594,12278096,0.0,0.0,SBIN
2000-01-21 00:00:00+05:30,15.220524784233497,15.28427610521076,15.013334279795993,15.137648582458496,12491796,0.0,0.0,SBIN
2000-01-24 00:00:00+05:30,15.086645903707472,15.322523695922596,14.477825256343104,14.554326057434082,19667143,0.0,0.0,SBIN
2000-01-25 00:00:00+05:30,14.407701208661466,14.528827177176492,14.190948254619014,14.334388732910156,23597920,0.0,0.0,SBIN
2000-01-26 00:00:00+05:30,14.334388732910156,14.334388732910156,14.334388732910156,14.334388732910156,0,0.0,0.0,SBIN
